event link,event name,Start Date,Start Time,End Date,End Time,Timezone,Event Description,,,,Price,Event Company Website,Event Company Name,Organizer: People Discription,Twitter,Facebook,Address,City,State,Zipcode,Country,Latitude,Longitude,ID - Check but NA,N/A,N/A
https://www.eventbrite.com/e/toasted-chestnut-family-day-in-partnership-with-light-up-cottleville-tickets-728354496907,Toasted Chestnut Family Day!! In Partnership with Light Up Cottleville,12/3/23,14:00,12/3/23,19:00,America/Chicago,"A Family Friendly Christmas Event at The Public School House in Cottleville, MO",25.00 USD, - ,25.00 USD,25.00 USD - 25.00 USD,,Public School House,,,publicschoolhouse,5546 Chestnut Street,Cottleville,MO,63304,US,38.7454315,-90.6536132,728354496907,"Christmas, Seasonal & Holiday, Party or Social Gathering, Family, Event, Cocktails, Christmas, Cottleville, family_friendly, family_fun, kids_activities, christmas_events, lightupcottleville",en-ca
https://www.eventbrite.com/e/midwest-conference-dec-3rd-tickets-739506873967,Midwest Conference Dec 3rd,12/3/23,14:00,12/3/23,18:00,America/Chicago,Join us at the Midwest Conference on Dec 3rd for a powerful event from the founder and millionaires of PlanNet Marketing.,25.00 USD, - ,25.00 USD,25.00 USD - 25.00 USD,,Melodie Washington,,,,3000 Warrenville Road,Lisle,IL,60532,US,41.809507,-88.1124476,739506873967,"Sales & Marketing, Business & Professional, Meeting or Networking Event, Business, Chicago, Event, Symposium, dec3rd",en-us
https://www.eventbrite.com/e/special-event-guy-penrod-of-the-gaither-vocal-band-christmas-performance-tickets-623025023617,Special Event: Guy Penrod of the Gaither Vocal Band Christmas Performance!,12/3/23,14:00,12/3/23,17:30,America/New_York,Special Christmas Event: Guy Penrod of the Gaither Vocal Band Christmas Performance!,18.00 USD, - ,75.00 USD,18.00 USD - 75.00 USD,http://www.pcpac.org,Pickens County Performing Arts Center,,,PickensCountyPAC,314 West Main Street,Liberty,SC,29657,US,34.787809,-82.6975734,623025023617,"Religious/Spiritual, Music, Concert or Performance, Gospelmusic, Gospel, Greenvillesc, Gospelconcert, gospel_music, gospel_concerts, libertysc, gospelartists, pickenssc, guypenrod",en-us
https://www.eventbrite.com/e/valparaiso-santacon-23-tickets-736011709837,Valparaiso SantaCon '23,12/3/23,14:00,12/3/23,17:30,America/Chicago,Join us for a Holiday Pub Crawl - for a good Clause!,35.00 USD, - ,55.00 USD,35.00 USD - 55.00 USD,,#BeLikeKeegan,,,,212 East Lincoln Way,Valparaiso,IN,46385,US,41.4675365,-87.0576793,736011709837,"Other, Charity & Causes, Party or Social Gathering",en-us
https://www.eventbrite.com/e/santa-ana-the-og-family-rave-big-fish-little-fish-holiday-bash-tickets-705723075717,Santa Ana - The OG Family Rave - Big Fish Little Fish - Holiday Bash,12/3/23,14:00,12/3/23,16:00,America/Los_Angeles,Get ready to jingle and jive at the OG Family Rave - Big Fish Little Fish's Holiday Bash. Families dancing together to electronic classics.,0.00 USD, - ,18.00 USD,0.00 USD - 18.00 USD,https://bigfishlittlefishevents.com/,Big Fish Little Fish SoCal,"An independent, grassroots music and events crew of seasoned ravers and parents that put on family raves with all the freedom and excitement of a mini-festival, right in the heart of the city.BFLF is ...",,100091791673558,307 North Spurgeon Street,Santa Ana,CA,92701,US,33.7474526,-117.8653763,705723075717,"Music, Concert or Performance, Dance, Family, Dj, Kids, Holiday, Toddlers, Orangecounty, Santaana, Bigfishlittlefish, electronic_music",en-us
https://www.eventbrite.com/e/reggae-soca-brunch-white-december-tickets-740998405177,REGGAE & SOCA BRUNCH - WHITE DECEMBER,12/3/23,15:00,12/3/23,21:00,America/New_York,"REGGAE AND SOCA BRUNCH RETURNS TO NEWARK, NEW JERSEY.",0.00 USD, - ,20.00 USD,0.00 USD - 20.00 USD,https://instagram.com/reggaeandsocaevents?igshid=MDM4ZDc5MmU=,REGGAE AND SOCA EVENTS,B﻿ringing Authentic Caribbean Vibes To The Greater New Jersey Area,,101346322486475,1034 McCarter Highway,Newark,NJ,7102,US,40.7440975,-74.1669108,740998405177,"Reggae, Music, Party or Social Gathering, Nyc, Reggae, Soca, Dancehall, Nycnightlife, Bergencounty, Hot97, Shenseea, Njnightlife, nyc_events",en-us
https://www.eventbrite.com/e/nyc-mechanical-keyboard-meetup-december-2023-tickets-727184567617,NYC Mechanical Keyboard Meetup December 2023,12/3/23,15:30,12/3/23,19:30,America/New_York,"A meetup for mechanical keyboard enthusiasts in NYC! Show off your keyboards, meet members of the hobby, and try something new!",20.00 USD, - ,20.00 USD,20.00 USD - 20.00 USD,https://nyckeyboardmeetup.com/,NYC Mechanical Keyboard Meetup,,,,29-19 24th Avenue,Queens,NY,11105,US,40.7727451,-73.9157359,727184567617,"Other, Hobbies & Special Interest, Conference, Technology, Meetup, Nyc, Keyboards, Computer, Keyboard, keyboardmeetup",en-us
https://www.eventbrite.com/e/bai-xxl-chatgpt-special-5-tickets-749717965617,BAI XXL - CHATGPT Special 5,12/3/23,16:00,12/3/23,16:30,Europe/Berlin,BAI XXL - CHATGPT Special (5) for Business,0.00 EUR, - ,0.00 EUR,0.00 EUR - 0.00 EUR,,Alexander Hiltl,,,,,,,,,,,749717965617,"Sales & Marketing, Business & Professional, Class, Training, or Workshop, Artificialintelligence, Artificial_intelligence",en-us
https://www.eventbrite.com/e/jesus-christ-encounters-ghana-day-3-tickets-749949237357,JESUS CHRIST ENCOUNTERS GHANA - DAY 3,12/3/23,16:00,12/3/23,22:00,Africa/Accra,JCE Ghana Day 3,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,https://www.jesuschristencounters.org,Jesus Christ Encounters,,,,1272 Starlets 91 Road,Accra,Greater Accra Region,,GH,5.5514701,-0.1919171,749949237357,"Christianity, Religion & Spirituality, Concert or Performance, Ghana, Jesuschrist, Encounters, day3",en-us
https://www.eventbrite.com/e/chat-gpt-save-hours-money-by-learning-this-simple-ai-tool-tickets-752399937467,Chat GPT: Save Hours & Money by learning this simple AI tool,12/3/23,16:00,12/3/23,17:30,America/Chicago,"Learn how to use Chat GPT, a simple AI tool that can save you hours and money!",25.00 USD, - ,25.00 USD,25.00 USD - 25.00 USD,,SmartWomen AI,,,,,,,,,,,752399937467,"High Tech, Science & Technology, Class, Training, or Workshop, Money, Learning, Save, Hours, chatgpt",en-us
https://www.eventbrite.com/e/neapolitan-community-choir-concert-tickets-741628118667,Neapolitan Community Choir Concert,12/3/23,19:00,12/3/23,20:30,America/New_York,Join us for a wonderful choir concert featuring the Neapolitan Community Choir,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,Steve DeLadurantey and Todd Peterson- North Naples Church,,,,6000 Goodlette Road,Naples,FL,34109,US,26.219411,-81.7893779,741628118667,"Music, Concert or Performance",en-us
https://www.eventbrite.com/e/gcw-presents-what-is-your-choice-tickets-716892102577,"GCW Presents ""What Is Your Choice?""",12/3/23,19:00,12/3/23,22:00,America/New_York,"GCW returns to ROULETTE INTERMEDIUM in BROOKLYN on Sunday, December 3rd!",39.19 USD, - ,81.88 USD,39.19 USD - 81.88 USD,,Game Changer Wrestling,,@gcwrestling_,,509 Atlantic Avenue,Brooklyn,NY,11217,US,40.6856169,-73.9807735,716892102577,"Performing & Visual Arts, Concert or Performance",en-us
https://www.eventbrite.com/e/joan-osborne-and-more-on-mountain-stage-celebrating-40-years-tickets-715574060277,Joan Osborne and more on Mountain Stage - Celebrating 40 Years!,12/3/23,19:00,12/3/23,22:00,America/New_York,Be a part of the live audience as Mountain Stage records a fresh episode for NPR Music with host Kathy Mattea!,25.00 USD, - ,30.00 USD,25.00 USD - 30.00 USD,https://mountainstage.org,Mountain Stage,Live performance radio from the Mountain State of West Virginia. Produced by West Virginia Public Broadcasting and distributed by NPR Music.,mountainstage,mountainstage,1900 Kanawha Blvd E Bldg #435,"Charleston , WV",WV,25305,US,38.3377129,-81.6139542,715574060277,"Music, Concert or Performance, Radio, Community, Anniversary, Livemusic, Npr, Charlestonwv, Westvirginia, almostheaven, mountainstage",en-us
https://www.eventbrite.co.uk/e/kpop-heaven-winter-edition-tickets-668376581347,KPOP HEAVEN: WINTER EDITION,12/3/23,22:30,12/4/23,3:30,Europe/London,The Ultimate KPOP night in London!,6.13 GBP, - ,38.62 GBP,6.13 GBP - 38.62 GBP,https://www.kpopheaven.co.uk,KPOP HEAVEN,The newest club night in London! Featuring the best KPOP DJ's for the ultimate night out.,,,Villiers Street #9,London,England,WC2N 6NG,GB,51.507963,-0.1242718,668376581347,"Pop, Music, Concert or Performance, Nightlife, Korean, Gemini, Pop, Kpop, Blackpink, Twice, Heaven, aespa",en-gb
https://www.eventbrite.com/e/ai-quantum-sustainability-summit-on-science-technology-and-innovation-tickets-745598524257,"AI Quantum Sustainability Summit on Science, Technology and Innovation",12/4/23,8:00,12/7/23,17:00,America/New_York,"Get ready for an exciting online conference: the AI Quantum Sustainability Summit on Science, Technology and Innovation!",0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,Quantum AI Institute,,,,,,,,,,,745598524257,"High Tech, Science & Technology, Conference, Sustainability, Ai, Quantum, University, Innovations, Summit, Computing, Lehigh",en-us
https://www.eventbrite.com/e/2023-nh-behavioral-health-summit-december-4th-5th-tickets-704630557967,"2023 NH Behavioral Health Summit, December 4th & 5th",12/4/23,8:00,12/5/23,16:30,America/New_York,"The 2023 NHBHS will bring together Behavioral Health professionals to network and focus on Mental Health, Substance Use Disorders and Policy",175.00 USD, - ,225.00 USD,175.00 USD - 225.00 USD,,NH Behavioral Health Summit,,,,700 Elm Street,Manchester,NH,3101,US,42.988283,-71.4642471,704630557967,"Mental health, Health & Wellness, Conference, Policy, Advocacy, Nh, Mental_health, substance_use_disorder, substance_use, substance_abuse, behavioral_health, substance_misuse, mental_health_advocacy",en-us
https://www.eventbrite.com/e/svpg-inspired-empowered-product-manager-product-leader-workshops-tickets-715334393427,SVPG INSPIRED + EMPOWERED - Product Manager & Product Leader Workshops,12/4/23,8:00,12/8/23,13:00,America/Los_Angeles,An interactive course for product people who are serious about becoming exceptional at their job and about creating products customers love.,1995.00 USD, - ,3995.00 USD,1995.00 USD - 3995.00 USD,,Silicon Valley Product Group,"The Silicon Valley Product Group (SVPG) was created to share our senior level experience and knowledge of best practices with our clients. Our partners are all industry veterans, who have each held ex...",,,,,,,,,,715334393427,"Career, Business & Professional, Class, Training, or Workshop",en-us
https://www.eventbrite.co.uk/e/bcs-essentials-certificate-in-artificial-intelligence-tickets-672995456527,BCS Essentials Certificate in  Artificial Intelligence,12/4/23,9:00,12/4/23,13:00,Europe/London,"Develop an understanding of the basic principles of AI, its benefits and risks, and the processes behind machine learning.",504.90 GBP, - ,594.00 GBP,504.90 GBP - 594.00 GBP,https://www.freevacy.com/,Freevacy Ltd,"Freevacy is a dedicated Information Rights training provider, offering continuous professional development for DPOs, compliance teams, executives and frontline employees.  We offer a complimentary ran...",FreevacyLtd,,,,,,,,,672995456527,"Other, Business & Professional, Class, Training, or Workshop, Career, Education, Technology, Certification, Artificial_intelligence, professional_development, bcsessentials",en-gb
https://www.eventbrite.co.uk/e/the-rise-of-the-female-entrepreneur-tickets-730348119887,The Rise of the Female Entrepreneur,12/4/23,9:00,12/4/23,17:00,Europe/London,"The Rise Of The Female Entrepreneur is THE annual convention to empower more women to grow, scale and exit.  *A not-for-profit event*",97.00 GBP, - ,97.00 GBP,97.00 GBP - 97.00 GBP,https://shaa.com,Shaa Wasmund MBE,www.shaa.com,shaawasmund,shaawasmund,10 Paternoster Square,London,England,EC4M 7LS,GB,51.5150534,-0.099034,730348119887,"Startups & Small Business, Business & Professional, Seminar or Talk, Business, Networking, Nonprofit, Tech, Event, Entrepreneur, Funding, Female, Womeninbusiness, Scaleup",en-gb
https://www.eventbrite.co.uk/e/machine-learning-for-prediction-and-causal-inference-tickets-492278005767,Machine Learning for Prediction and Causal Inference,12/4/23,9:30,12/6/23,13:00,Europe/London,This course will introduce a variety of machine learning (ML) methods to analyse numerical and categorical outcomes.,0.00 GBP, - ,0.00 GBP,0.00 GBP - 0.00 GBP,https://radiance.org.uk,RADIANCE,"RADIANCE offers online training in data science to quantitative researchers involved with biomedical and social data. The aim of our training is to enhance knowledge, self-confidence and expertise amo...",Radiance_Data,,,,,,,,,492278005767,"Science & Technology, Class, Training, or Workshop, Machinelearning, Statistics, Machine_learning, machine_learning_training, machine_learning_course, statistics_course, statistics_training",en-gb
https://www.eventbrite.sg/e/finland-learn-vision-ai-application-development-at-your-office-tickets-738394757597,Finland: Learn Vision AI Application Development at Your Office,12/4/23,10:00,12/4/23,13:00,Europe/Helsinki,"Transform your non-AI developers to Computer Vision AI Developers with this Training at your office in Helsinki, Turku, Tampere, or Oulu",0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,Navan.ai,,,,At Your Office,Helsinki,,180,FI,60.1644255,24.9113595,738394757597,"High Tech, Science & Technology, Class, Training, or Workshop, Ai, Machinelearning, Learn, Application, Vision, Dubai, Uae, Machine_learning, Artificial_intelligence, artificialntelligence",en-us
https://www.eventbrite.com/e/social-identity-and-implicit-bias-registration-635672472477,Social Identity and Implicit Bias,12/4/23,12:00,12/4/23,13:15,America/New_York,Social Identity and Implicit Bias,0.00 USD, - ,49.00 USD,0.00 USD - 49.00 USD,,MSU School of Social Work,,,,,,,,,,,635672472477,"Education, Family & Education, Class, Training, or Workshop, Ceu, Continuingeducation, Socialwork, Implicitbias, continuing_education, implicit_bias_workshop, socialworkeducation, ceu_workshops",en-us
https://www.eventbrite.com/e/mark-collier-magician-heartland-charter-school-tickets-735698994497,Mark Collier-Magician- Heartland Charter School,12/4/23,13:00,12/4/23,14:00,America/Los_Angeles,You must be enrolled in Heartland Charter School in order to attend this event.  We verify enrollment for all attendees.,0.00 USD, - ,10.00 USD,0.00 USD - 10.00 USD,https://heartlandcharterschool.com/,Heartland Charter School,"The mission of Heartland Charter School is to develop the individual gifts of students in Kern County and adjacent counties to become critical thinkers, responsible citizens and innovative leaders pre...",,,8801 South H Street,Bakersfield,CA,93307,US,35.2752013,-119.0225976,735698994497,"Education, Family & Education, Festival or Fair, Fieldtrip, heartlandcharterschool",en-us
https://www.eventbrite.com/e/silicon-valley-ai-and-tech-funding-summit-registration-723242135697,Silicon Valley AI and Tech Funding Summit,12/4/23,14:30,12/4/23,19:00,America/Los_Angeles,"Connecting investors to startups for AI, Tech, Investing, Business,  Startups",0.00 USD, - ,1495.00 USD,0.00 USD - 1495.00 USD,http://angellaunch.com,Angel Launch,"Angel Launch produces tech events which connects startups to investors to help launch early and midstage ventures. We hold seminars, mixers, conferences and venture forums in the San Francisco bay are...",angellaunch,angellaunchevents,Middlefield Road,Palo Alto,CA,94301,US,37.4472495,-122.1512697,723242135697,"Business & Professional, Conference, startup_event, pitching_for_investment, aiconference, aisummit, aifunding, aiinvesting",en-us
https://www.eventbrite.co.uk/e/ai-and-the-public-trustworthy-responsible-and-responsive-ai-tickets-758872426857,"AI and the public: Trustworthy, responsible and responsive AI",12/4/23,16:00,12/4/23,17:00,Europe/London,"Join us for a thought-provoking seminar on Responsible AI, where we will explore trustworthy, responsible, and responsive AI",0.00 GBP, - ,0.00 GBP,0.00 GBP - 0.00 GBP,,Cambridge Social Dynamics Team,,soc_dynamics,,21 JJ Thomson Avenue,Cambridge,England,CB3 0FA,GB,52.2088199,0.0904551,758872426857,"Science, Science & Technology, Seminar or Talk, Ai, Ethics, Transparency, Openness, Artificial_intelligence",en-gb
https://www.eventbrite.com/e/ai-investors-networking-tickets-759119445697,AI Investors & Networking,12/4/23,16:00,12/4/23,18:00,America/Los_Angeles,AI Investors & Networking,0.00 USD, - ,100.00 USD,0.00 USD - 100.00 USD,https://openfutureforum.com,Open Future Forum,"We are Open Future Forum. We are leaders, investors, founders and engineers based in the Bay Area CA.http://openfutureforum.com",,,508 University Avenue,Palo Alto,CA,94301,US,37.4443322,-122.1608485,759119445697,"Science, Science & Technology, Meeting or Networking Event, Networking, Investing, Investors, Ai, Vc, Pitch, Ml, Sf, chatgpt, chatgpt4",en-us
https://www.eventbrite.com/e/holiday-marketplace-2023-tickets-675385244447,Holiday Marketplace 2023,12/4/23,16:00,12/4/23,19:30,America/New_York,Landfall Foundation Holiday Marketplace,25.00 USD, - ,25.00 USD,25.00 USD - 25.00 USD,,The Landfall Foundation,The foundation was formed as a means to thoughtfully extend support to greater Wilmington area non-profit organizations.  Our grant award process results in a valuable contribution to smaller organiza...,,,800 Sun Runner Place,Wilmington,NC,28405,US,34.245173,-77.806479,675385244447,"Charity & Causes, Festival or Fair",en-us
https://www.eventbrite.de/e/mitarbeiterschulung-mit-generativer-ki-im-kmu-tickets-759603974937,Mitarbeiterschulung mit generativer KI im KMU,12/4/23,17:00,12/4/23,17:45,Europe/Berlin,"Generativer KI ermöglicht mit natürlichem Sprachverständnis und ""Kreativität"" leistungsfähige Potentiale für Schulung und Weiterbildung.",0.00 EUR, - ,0.00 EUR,0.00 EUR - 0.00 EUR,https://experts-intelligence.com/,LEXI Experts Intelligence,,,,,,,,,,,759603974937,"Educators, Business & Professional, Class, Training, or Workshop, Free, Innovation, Kostenlos, Mittelstand, Kmu, Ki, Free_event, künstliche_intelligenz, innovationtechnology, generative_ai",de-de
https://www.eventbrite.com/e/fei-fei-li-exploring-the-ai-revolution-tickets-716298607417,Fei-Fei Li: Exploring the AI Revolution,12/4/23,18:00,12/4/23,19:00,America/Los_Angeles,"Where did AI come from? Who created it, why, and where can it lead?",25.00 USD, - ,25.00 USD,25.00 USD - 25.00 USD,http://www.commonwealthclub.org,The Commonwealth Club,"The Commonwealth Club of California is the nation's oldest and largest public affairs forum. Each year, we bring hundreds of events on topics ranging across politics, culture, society and the economy ...",cwclub,thecommonwealthclub,110 The Embarcadero,San Francisco,CA,94105,US,37.7933452,-122.3925028,716298607417,"Science, Science & Technology, Seminar or Talk, Ai, Artificialintelligence, Sanfrancisco, Revolution, Li, commonwealthclub, feifei",en-us
https://www.eventbrite.com/e/see-yourself-in-cs-create-ai-art-tickets-751806672997,See Yourself in CS: Create AI Art,12/4/23,18:00,12/4/23,19:30,America/New_York,Get ready to explore the fascinating world of AI art and discover your creative side in CS with Black Girls CODE!,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,Black Girls CODE,Black Girls CODE is a non-profit organization whose mission is to increase the number of women of color in the digital technology space by the year 2040 by introducing girls ages 7-17 to computer scie...,blackgirlscode,BlackGirlsCodeOrg,,,,,,,,751806672997,"Science, Science & Technology, Class, Training, or Workshop, Art, Ai, Stem",en-us
https://www.eventbrite.com/e/bardstown-bourbon-and-bon-bons-tickets-752117994167,Bardstown Bourbon and Bon Bons,12/4/23,18:00,12/4/23,21:00,America/Detroit,Come indulge in a delightful evening of Bardstown Bourbon tasting paired with delectable bon bons with Bourbon Women Michigan!,75.00 USD, - ,125.00 USD,75.00 USD - 125.00 USD,http://www.bourbonwomen.org,Bourbon Women,"Bourbon Women is THE organization for women who are passionate about Bourbon culture, women and the promise of adventure when the two are combined.As an independent resource bringing women of all walk...",BourbonWomen,BourbonWomen,2435 Benstein Road,Commerce Charter Township,MI,48390,US,42.5580336,-83.5040495,752117994167,"Spirits, Food & Drink, Bourbon, Event, Keywords, Bonbons, Bardstown",en-us
https://www.eventbrite.com/e/how-to-use-chatgpt-for-your-business-part-i-tickets-757990288357,How to  Use ChatGPT for Your Business: Part I,12/4/23,18:00,12/4/23,20:00,America/New_York,Learn how to leverage the power of ChatGPT to create a streamlined workplace ecosystem with this training from Artisan-Preneur Consulting.,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,https://www.yesvirginiabeach.com/key-industries/small-business-resource-center,THE HIVE Virginia Beach Business Resource Center,"The HIVE is a business resource center designed to support an innovative and entrepreneurial ecosystem in Virginia Beach. The HIVE offers mentorship, networking, and a variety of fundamental resources...",,,140 Independence Boulevard,Virginia Beach,VA,23462,US,36.8413258,-76.1364613,757990288357,"Other, Science & Technology, Class, Training, or Workshop, Technology, Event, Entrepreneurship, Ai, Smallbusinessworkshop, chatgpt",en-us
https://www.eventbrite.com/e/what-nlp-can-learn-from-appreciative-inquiry-tickets-674534549997,What NLP Can Learn from Appreciative Inquiry,12/4/23,19:00,12/4/23,21:00,Europe/London,Appreciative Inquiry is a leading-edge method for getting people to focus on what’s working and do more of it to get better results.,9.97 GBP, - ,9.97 GBP,9.97 GBP - 9.97 GBP,http://cosensconsultancy.com,"Paul Cosens, Cosens Consultancy, Canary Wharf","Licensed Trainer of NLP delivering world class NLP training in Canary Wharf, London.",canarywharfnlp,CanaryWharfNLP,,,,,,,,674534549997,"Health & Wellness, Seminar or Talk, Leadership, Nlp, Mindfulness, Mental_health, Positive_psychology, Nlpcoaching, leadership_development, workforce_development, positive_mental_health, nlp_training",en-gb
https://www.eventbrite.sg/e/certified-nlp-practitioner-program-tickets-113063327456,Certified NLP Practitioner Program,12/4/23,19:00,3/12/24,23:00,America/Chicago,Unlock your full potential!  Get certified as an NLP Practitioner (120-hour),933.40 SGD, - ,933.40 SGD,933.40 SGD - 933.40 SGD,,James Leong International,Dr James Leong is a Chartered Management Consultant and Master Executive Coach with more than 18 years of Corporate Consulting and Coaching experience.His Personal Development Journey started in the 9...,,masterNLPcoach,,,,,,,,113063327456,"Other, Business & Professional, Class, Training, or Workshop, Relationships, Nlp, Personal development, Relationship, Power, Psychotherapy, Hoffman, hoffmanprocess",en-us
https://www.eventbrite.com/e/dr-nicole-lepera-how-to-be-the-love-you-seek-tickets-688020085597,Dr. Nicole LePera: How to Be the Love You Seek,12/4/23,19:00,12/4/23,20:00,America/Phoenix,You can support Changing Hands by purchasing the book via Eventbrite.,34.59 USD, - ,34.59 USD,34.59 USD - 34.59 USD,https://www.changinghands.com/,Changing Hands Bookstore,Arizona's legendary Changing Hands Bookstore. Independent books for independent minds since 1974. Phoenix & Tempe.,@changinghands,changinghands,6428 South McClintock Drive,Tempe,AZ,85283,US,33.3624661,-111.9126201,688020085597,"Books, Hobbies & Special Interest, Appearance or Signing, Books",en-us
https://www.eventbrite.com/e/atlanta-whine-and-w3rk-fit-camp-tickets-717163414077,Atlanta Whine and W3rk Fit Camp,12/4/23,19:00,12/4/23,21:00,America/New_York,GET READY TO WHINE & W3RK WITH THE MACW3RK FIT CAMP,40.00 USD, - ,40.00 USD,40.00 USD - 40.00 USD,,Macw3rk,@macw3rk,,,3075 Jonquil Dr. SE,Smyrna,GA,30080,US,33.878349,-84.504492,717163414077,"Mental health, Health & Wellness, Class, Training, or Workshop, Training, Fitness, Bootcamp, Dancing, Dmv, Danceclass, Bootcamps, fitness_class",en-us
https://www.eventbrite.com/e/sales-revival-conference-man-vsand-machine-tickets-754661401567,Sales Revival Conference - Man vs/and Machine,12/5/23,8:00,12/7/23,13:00,America/Chicago,AI is being leveraged within sales and marketing.  How are we adapting?  What are some the challenges?  What's the future?  Let's discuss!,0.00 USD, - ,97.00 USD,0.00 USD - 97.00 USD,,Denise Murtha Bachmann,,,,,,,,,,,754661401567,"Sales & Marketing, Business & Professional, Conference, Marketing, Sales, Ai, Conference, Revival, Artificial_intelligence, manvsmachine, salesrevival",en-us
https://www.eventbrite.com/e/silicon-valley-december-summit-2023-tickets-710357818357,Silicon Valley December Summit 2023,12/5/23,8:00,12/7/23,18:00,America/Los_Angeles,Join us  as 300+ startups graduate from our 19  industry-focused programs sponsored by our 500+ corporate members on December 5-7th,3495.00 USD, - ,3995.00 USD,3495.00 USD - 3995.00 USD,https://www.plugandplaytechcenter.com/about/,Plug and Play Silicon Valley [HQ],"Plug and Play is a global innovation platform. Headquartered in Silicon Valley, the company has built accelerator programs, corporate innovation services and an in-house VC to make technological advan...",,,440 North Wolfe Road,Sunnyvale,CA,94085,US,37.383569,-122.0130231,710357818357,"Investment, Business & Professional, Conference, Innovation, Startup, Venture_capital",en-us
https://www.eventbrite.com.au/e/unleash-the-power-of-ai-12-video-tools-to-revolutionise-your-business-tickets-757517143167,Unleash the Power of AI: 12 Video Tools to Revolutionise Your Business!,12/5/23,9:00,12/5/23,13:00,Australia/Adelaide,Get ready to up-level your business with 12 Game-Changing Video Tools to Unleash the Power of AI and revolutionise the way you do business.,97.00 AUD, - ,97.00 AUD,97.00 AUD - 97.00 AUD,,Girl Director Academy,Girl Director Academy is on a mission to teach and empower women how to grow their businesses and change the world with video content - women who are passionate and are masters of what they do. It's a...,girldirector,girldirector,55 Rundle Street,Kent Town,SA,5067,AU,-34.9202027,138.6186959,757517143167,"Sales & Marketing, Business & Professional, Seminar or Talk, Ai, Video, Tools, Womeninbusiness, Womenempowerment, Womensupportingwomen, Artificial_intelligence, women_in_business, women_empowerment, women_entrepreneurs",en-au
https://www.eventbrite.com/e/artificial-intelligence-across-biological-scales-symposium-tickets-654498060317,Artificial Intelligence Across Biological Scales Symposium,12/5/23,9:00,12/6/23,17:00,America/Los_Angeles,The joint symposium aims to facilitate collaborative relationships between scientists from both institutions.,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,https://qbi.ucsf.edu/,QBI,"The Quantitative Biosciences Institute (QBI) fosters collaborations across the biomedical and the physical sciences, seeking quantitative methods to address pressing problems in biology and biomedicin...",qbi_ucsf,qbiucsf,,,,,,,,654498060317,"Biotech, Science & Technology, Conference, Symposium, Artificialintelligence, Qbi, institutcurie, pslqlife",en-us
https://www.eventbrite.co.uk/e/google-cloud-big-data-and-machine-learning-fundamentals-registration-660303293927,Google Cloud Big Data and Machine Learning Fundamentals,12/5/23,9:00,12/5/23,17:30,Europe/London,A live instructor-led course that will introduce you to Google Cloud's big data and machine learning functions.,0.00 GBP, - ,0.00 GBP,0.00 GBP - 0.00 GBP,,Appsbroker Academy,,,,,,,,,,,660303293927,"High Tech, Science & Technology, Class, Training, or Workshop, Machinelearning, Cloud, Bigdata, Cloudcomputing, google_cloud_training, google_cloud_course, google_cloud_class",en-gb
https://www.eventbrite.be/e/billets-la-tornade-chatgpt-et-mon-business-intro-seminaire-743477279557,La tornade ChatGPT... et mon BUSINESS !  (intro / séminaire),12/5/23,9:00,12/5/23,12:00,Europe/Brussels,La tornade ChatGPT déferle sur nous à une vitesse phénoménale... effet de mode ou nouvelles opportunités business ?,240.00 EUR, - ,240.00 EUR,240.00 EUR - 240.00 EUR,https://www.hd4you.eu,HD4YOU | Christian BLÉSER - Facilitateur B2B,,,,,,,,,,,743477279557,"Startups & Small Business, Business & Professional, Other, Ai, B2b, Gestion_de_projet, Ia, chatgpt",fr-fr
https://www.eventbrite.co.uk/e/embracing-ai-the-future-of-design-tickets-736279992277,Embracing AI | The Future of Design,12/5/23,10:00,12/5/23,12:00,Europe/London,Are you curious about the potential of AI? Would you know where to start when it comes to introducing AI into your designs?,0.00 GBP, - ,0.00 GBP,0.00 GBP - 0.00 GBP,,The Business Terrace,"A inspirational, entrepreneurial community... a new generation of work space for KentThe Business Terrace has been home to 3 of Kent's ""Top 30 under 30"" entrepreneurs, two successful Dragon's Den cont...",BizinMaidstone,BusinessinMaidstone,King Street,Maidstone,England,ME15 6JQ,GB,51.2736396,0.5264531,736279992277,"Startups & Small Business, Business & Professional, Seminar or Talk, Technology, Future, Design, Startups, Kent, Natwest, Maidstone, Smallbusinessworkshop, Artificial_intelligence, small_business",en-gb
https://www.eventbrite.sg/e/estonia-learn-vision-ai-application-development-at-your-office-tickets-738889838397,Estonia: Learn Vision AI Application Development at Your Office,12/5/23,10:00,12/5/23,13:00,Europe/Tallinn,Transform your non-AI developers to Computer Vision AI Developers with this Training at your office in Tallinn,0.00 USD, - ,0.00 USD,0.00 USD - 0.00 USD,,Navan.ai,,,,At Your Office,Tallinn,,10149,EE,59.4364662,24.7309592,738889838397,"High Tech, Science & Technology, Class, Training, or Workshop, Ai, Machinelearning, Learn, Application, Vision, Dubai, Uae, Machine_learning, Artificial_intelligence, artificialntelligence",en-us
